,Tiempo (s),Voltaje total (num),Voltaje caida sobre R 0Ohm (num),Corriente (num),Voltaje diodo (num))
80,0.004166775176436887,,,1.4354383285122084e-05,-0.243804931640625
81,0.004218859866142348,,,1.4317014822111881e-05,-0.2431640625
82,0.004270944555847809,,,1.4244057346711006e-05,-0.241546630859375
83,0.0043230292455532695,,,1.4280536084411443e-05,-0.240692138671875
84,0.004375113935258731,,,1.4294771689367711e-05,-0.23980712890625
85,0.004427198624964192,,,1.426318644087099e-05,-0.23956298828125
86,0.004479283314669653,,,1.421825531272777e-05,-0.239898681640625
87,0.004531368004375114,,,1.4261406990251458e-05,-0.239501953125
88,0.004583452694080575,,,1.4293437101403062e-05,-0.23980712890625
89,0.004635537383786036,,,1.4287653886889578e-05,-0.241302490234375
90,0.004687622073491497,,,1.4255178913083091e-05,-0.24249267578125
91,0.0047397067631969585,,,1.4255623775737973e-05,-0.2391357421875
92,0.00479179145290242,,,1.4229821741754737e-05,-0.235504150390625
93,0.004843876142607881,,,1.418400088830175e-05,-0.234283447265625
94,0.004895960832313342,,,1.4153305365114796e-05,-0.235565185546875
95,0.004948045522018803,,,1.4195122454673834e-05,-0.235076904296875
96,0.005000130211724264,,,1.4265855616800292e-05,-0.238037109375
97,0.005052214901429725,,,1.4341037405475583e-05,-0.245086669921875
98,0.0051042995911351864,,,1.4395755512026238e-05,-0.25225830078125
99,0.005156384280840648,,,1.4400649001229956e-05,-0.249237060546875
100,0.005208468970546109,,,1.4235604956268221e-05,-0.236053466796875
101,0.005260553660251569,,,1.3821882687226676e-05,-0.209564208984375
102,0.00531263834995703,,,1.3122113731095116e-05,-0.16546630859375
103,0.005364723039662491,,,1.214919910486516e-05,-0.097442626953125
104,0.005416807729367952,,,1.0871108697385204e-05,-0.00946044921875
105,0.0054688924190734135,,,9.326100696975218e-06,0.09503173828125
106,0.005520977108778875,,,7.596919557443513e-06,0.211181640625
107,0.005573061798484336,,,5.7938912172011664e-06,0.334747314453125
108,0.005625146488189797,,,3.945486886160714e-06,0.46160888671875
109,0.005677231177895258,,,2.1073143961825803e-06,0.588348388671875
110,0.005729315867600719,,,3.4877232142857143e-07,0.710296630859375
111,0.00578140055730618,,,-1.2518435108418367e-06,0.8211669921875
112,0.005833485247011641,,,-2.702095765761662e-06,0.92071533203125
113,0.0058855699367171025,,,-3.9744029587281345e-06,1.00689697265625
114,0.005937654626422564,,,-5.027392862837099e-06,1.077484130859375
115,0.005989739316128025,,,-5.809461410122084e-06,1.1295166015625
116,0.006041824005833486,,,-6.369543492620262e-06,1.1673583984375
117,0.006093908695538947,,,-6.736110320244169e-06,1.19415283203125
118,0.006145993385244408,,,-6.935408789631924e-06,1.211822509765625
119,0.0061980780749498685,,,-6.983009093704446e-06,1.218292236328125
120,0.00625016276465533,,,-6.977670741845845e-06,1.214599609375
121,0.006302247454360791,,,-6.971442664677478e-06,1.19647216796875
122,0.006354332144066252,,,-6.976781016536079e-06,1.155670166015625
123,0.006406416833771713,,,-6.965214587509111e-06,1.081390380859375
124,0.006458501523477174,,,-6.979005329810496e-06,0.971038818359375
125,0.006510586213182635,,,-7.0137046168914e-06,0.824798583984375
126,0.006562670902888096,,,-7.042175826803936e-06,0.647979736328125
127,0.0066147555925935575,,,-7.034613161670918e-06,0.45098876953125
128,0.006666840282299019,,,-7.0177083807853495e-06,0.25225830078125
129,0.00671892497200448,,,-7.003917638483965e-06,0.070556640625
130,0.006771009661709941,,,-6.992796072111881e-06,-0.079132080078125
131,0.006823094351415402,,,-6.998579286625364e-06,-0.18707275390625
132,0.006875179041120863,,,-7.0052522264486155e-06,-0.253173828125
133,0.006927263730826324,,,-7.003027913174198e-06,-0.282867431640625
134,0.006979348420531785,,,-6.993240934766764e-06,-0.2860107421875
135,0.0070314331102372465,,,-7.018153243440233e-06,-0.272125244140625
136,0.007083517799942708,,,-7.022601869989067e-06,-0.2564697265625
137,0.007135602489648169,,,-6.993685797421648e-06,-0.24713134765625
138,0.007187687179353629,,,-6.9509789825528425e-06,-0.245697021484375
139,0.00723977186905909,,,-6.968328626093295e-06,-0.246826171875
140,0.007291856558764551,,,-6.9732221152970115e-06,-0.2528076171875
141,0.0073439412484700125,,,-6.946085493349125e-06,-0.261016845703125
142,0.007396025938175474,,,-6.9064927170645045e-06,-0.267242431640625
143,0.007448110627880935,,,-6.927846124498907e-06,-0.265838623046875
144,0.007500195317586396,,,-6.93229475104774e-06,-0.263275146484375
145,0.007552280007291857,,,-6.900264639896137e-06,-0.26214599609375
146,0.007604364696997318,,,-6.8517746105138485e-06,-0.26251220703125
147,0.007656449386702779,,,-6.862896176885933e-06,-0.261383056640625
148,0.00770853407640824,,,-6.8611167262664e-06,-0.262603759765625
